Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS, , ,Attend.,Notes
"Wed, Mar 28, 2018",10:30p,Dallas Mavericks,93,Los Angeles Lakers,103,"['Box Score', '/boxscores/201803280LAL.html']",,"18,997",
"Thu, Mar 29, 2018",7:00p,Washington Wizards,92,Detroit Pistons,103,"['Box Score', '/boxscores/201803290DET.html']",,"18,268",
"Thu, Mar 29, 2018",7:30p,Chicago Bulls,92,Miami Heat,103,"['Box Score', '/boxscores/201803290MIA.html']",,"19,746",
"Thu, Mar 29, 2018",8:00p,Oklahoma City Thunder,99,San Antonio Spurs,103,"['Box Score', '/boxscores/201803290SAS.html']",,"18,418",
"Thu, Mar 29, 2018",10:00p,Indiana Pacers,106,Sacramento Kings,103,"['Box Score', '/boxscores/201803290SAC.html']",,"11,360",
"Thu, Mar 29, 2018",10:30p,Milwaukee Bucks,116,Golden State Warriors,107,"['Box Score', '/boxscores/201803290GSW.html']",,"19,596",
"Fri, Mar 30, 2018",7:00p,Chicago Bulls,90,Orlando Magic,82,"['Box Score', '/boxscores/201803300ORL.html']",,"18,918",
"Fri, Mar 30, 2018",7:30p,Philadelphia 76ers,101,Atlanta Hawks,91,"['Box Score', '/boxscores/201803300ATL.html']",,"16,579",
"Fri, Mar 30, 2018",8:00p,New Orleans Pelicans,102,Cleveland Cavaliers,107,"['Box Score', '/boxscores/201803300CLE.html']",,"20,562",
"Fri, Mar 30, 2018",8:00p,Phoenix Suns,103,Houston Rockets,104,"['Box Score', '/boxscores/201803300HOU.html']",,"18,055",
"Fri, Mar 30, 2018",8:00p,Denver Nuggets,126,Oklahoma City Thunder,125,"['Box Score', '/boxscores/201803300OKC.html']",OT,"18,203",
"Fri, Mar 30, 2018",8:30p,Minnesota Timberwolves,93,Dallas Mavericks,92,"['Box Score', '/boxscores/201803300DAL.html']",,"20,244",
"Fri, Mar 30, 2018",9:00p,Memphis Grizzlies,97,Utah Jazz,107,"['Box Score', '/boxscores/201803300UTA.html']",,"18,306",
"Fri, Mar 30, 2018",10:30p,Milwaukee Bucks,124,Los Angeles Lakers,122,"['Box Score', '/boxscores/201803300LAL.html']",OT,"18,997",
"Fri, Mar 30, 2018",10:30p,Los Angeles Clippers,96,Portland Trail Blazers,105,"['Box Score', '/boxscores/201803300POR.html']",,"20,013",
"Sat, Mar 31, 2018",3:00p,Charlotte Hornets,93,Washington Wizards,107,"['Box Score', '/boxscores/201803310WAS.html']",,"19,071",
"Sat, Mar 31, 2018",5:00p,Detroit Pistons,115,New York Knicks,109,"['Box Score', '/boxscores/201803310NYK.html']",,"19,812",
"Sat, Mar 31, 2018",7:30p,Toronto Raptors,99,Boston Celtics,110,"['Box Score', '/boxscores/201803310BOS.html']",,"18,624",
"Sat, Mar 31, 2018",8:00p,Brooklyn Nets,110,Miami Heat,109,"['Box Score', '/boxscores/201803310MIA.html']",OT,"19,600",
"Sat, Mar 31, 2018",10:00p,Golden State Warriors,112,Sacramento Kings,96,"['Box Score', '/boxscores/201803310SAC.html']",,"17,583",
"Sun, Apr 1, 2018",1:00p,Philadelphia 76ers,119,Charlotte Hornets,102,"['Box Score', '/boxscores/201804010CHO.html']",,"17,005",
"Sun, Apr 1, 2018",3:30p,Washington Wizards,94,Chicago Bulls,113,"['Box Score', '/boxscores/201804010CHI.html']",,"20,466",
"Sun, Apr 1, 2018",3:30p,Indiana Pacers,111,Los Angeles Clippers,104,"['Box Score', '/boxscores/201804010LAC.html']",,"15,866",
"Sun, Apr 1, 2018",3:30p,Houston Rockets,83,San Antonio Spurs,100,"['Box Score', '/boxscores/201804010SAS.html']",,"18,418",
"Sun, Apr 1, 2018",6:00p,Orlando Magic,88,Atlanta Hawks,94,"['Box Score', '/boxscores/201804010ATL.html']",,"13,587",
"Sun, Apr 1, 2018",6:00p,Detroit Pistons,108,Brooklyn Nets,96,"['Box Score', '/boxscores/201804010BRK.html']",,"16,097",
"Sun, Apr 1, 2018",6:00p,Dallas Mavericks,87,Cleveland Cavaliers,98,"['Box Score', '/boxscores/201804010CLE.html']",,"20,562",
"Sun, Apr 1, 2018",6:00p,Oklahoma City Thunder,109,New Orleans Pelicans,104,"['Box Score', '/boxscores/201804010NOP.html']",,"18,500",
"Sun, Apr 1, 2018",7:00p,Utah Jazz,121,Minnesota Timberwolves,97,"['Box Score', '/boxscores/201804010MIN.html']",,"18,978",
"Sun, Apr 1, 2018",8:00p,Milwaukee Bucks,125,Denver Nuggets,128,"['Box Score', '/boxscores/201804010DEN.html']",OT,"19,520",
"Sun, Apr 1, 2018",8:30p,Phoenix Suns,107,Golden State Warriors,117,"['Box Score', '/boxscores/201804010GSW.html']",,"19,596",
"Sun, Apr 1, 2018",9:00p,Memphis Grizzlies,98,Portland Trail Blazers,113,"['Box Score', '/boxscores/201804010POR.html']",,"19,545",
"Sun, Apr 1, 2018",9:30p,Sacramento Kings,84,Los Angeles Lakers,83,"['Box Score', '/boxscores/201804010LAL.html']",,"18,997",
"Tue, Apr 3, 2018",7:00p,Toronto Raptors,106,Cleveland Cavaliers,112,"['Box Score', '/boxscores/201804030CLE.html']",,"20,562",
"Tue, Apr 3, 2018",7:00p,Brooklyn Nets,95,Philadelphia 76ers,121,"['Box Score', '/boxscores/201804030PHI.html']",,"20,710",
"Tue, Apr 3, 2018",7:30p,Atlanta Hawks,98,Miami Heat,101,"['Box Score', '/boxscores/201804030MIA.html']",,"19,600",
"Tue, Apr 3, 2018",7:30p,Orlando Magic,97,New York Knicks,73,"['Box Score', '/boxscores/201804030NYK.html']",,"19,812",
"Tue, Apr 3, 2018",8:00p,Charlotte Hornets,114,Chicago Bulls,120,"['Box Score', '/boxscores/201804030CHI.html']",,"20,139",
"Tue, Apr 3, 2018",8:00p,Washington Wizards,104,Houston Rockets,120,"['Box Score', '/boxscores/201804030HOU.html']",,"18,055",
"Tue, Apr 3, 2018",8:00p,Boston Celtics,102,Milwaukee Bucks,106,"['Box Score', '/boxscores/201804030MIL.html']",,"16,188",
"Tue, Apr 3, 2018",8:00p,Golden State Warriors,111,Oklahoma City Thunder,107,"['Box Score', '/boxscores/201804030OKC.html']",,"18,203",
"Tue, Apr 3, 2018",8:30p,Portland Trail Blazers,109,Dallas Mavericks,115,"['Box Score', '/boxscores/201804030DAL.html']",,"19,624",
"Tue, Apr 3, 2018",9:00p,Indiana Pacers,104,Denver Nuggets,107,"['Box Score', '/boxscores/201804030DEN.html']",,"14,743",
"Tue, Apr 3, 2018",9:00p,Los Angeles Lakers,110,Utah Jazz,117,"['Box Score', '/boxscores/201804030UTA.html']",,"18,306",
"Tue, Apr 3, 2018",10:00p,Sacramento Kings,94,Phoenix Suns,97,"['Box Score', '/boxscores/201804030PHO.html']",,"16,826",
"Tue, Apr 3, 2018",10:30p,San Antonio Spurs,110,Los Angeles Clippers,113,"['Box Score', '/boxscores/201804030LAC.html']",,"17,449",
"Wed, Apr 4, 2018",7:00p,Philadelphia 76ers,115,Detroit Pistons,108,"['Box Score', '/boxscores/201804040DET.html']",,"18,395",
"Wed, Apr 4, 2018",7:00p,Dallas Mavericks,100,Orlando Magic,105,"['Box Score', '/boxscores/201804040ORL.html']",,"18,112",
"Wed, Apr 4, 2018",7:30p,Miami Heat,115,Atlanta Hawks,86,"['Box Score', '/boxscores/201804040ATL.html']",,"16,696",
"Wed, Apr 4, 2018",8:00p,Memphis Grizzlies,95,New Orleans Pelicans,123,"['Box Score', '/boxscores/201804040NOP.html']",,"16,521",
"Wed, Apr 4, 2018",8:00p,Boston Celtics,78,Toronto Raptors,96,"['Box Score', '/boxscores/201804040TOR.html']",,"19,963",
"Wed, Apr 4, 2018",10:30p,San Antonio Spurs,112,Los Angeles Lakers,122,"['Box Score', '/boxscores/201804040LAL.html']",OT,"18,997",
"Thu, Apr 5, 2018",7:00p,Golden State Warriors,106,Indiana Pacers,126,"['Box Score', '/boxscores/201804050IND.html']",,"17,923",
"Thu, Apr 5, 2018",8:00p,Washington Wizards,115,Cleveland Cavaliers,119,"['Box Score', '/boxscores/201804050CLE.html']",,"20,562",
"Thu, Apr 5, 2018",8:00p,Portland Trail Blazers,94,Houston Rockets,96,"['Box Score', '/boxscores/201804050HOU.html']",,"18,055",
"Thu, Apr 5, 2018",8:00p,Brooklyn Nets,119,Milwaukee Bucks,111,"['Box Score', '/boxscores/201804050MIL.html']",,"18,378",
"Thu, Apr 5, 2018",9:00p,Los Angeles Clippers,95,Utah Jazz,117,"['Box Score', '/boxscores/201804050UTA.html']",,"18,306",
"Thu, Apr 5, 2018",10:30p,Minnesota Timberwolves,96,Denver Nuggets,100,"['Box Score', '/boxscores/201804050DEN.html']",,"16,415",
"Fri, Apr 6, 2018",7:00p,Dallas Mavericks,106,Detroit Pistons,113,"['Box Score', '/boxscores/201804060DET.html']",OT,"18,768",
"Fri, Apr 6, 2018",7:00p,Charlotte Hornets,137,Orlando Magic,100,"['Box Score', '/boxscores/201804060ORL.html']",,"17,018",
"Fri, Apr 6, 2018",7:00p,Cleveland Cavaliers,130,Philadelphia 76ers,132,"['Box Score', '/boxscores/201804060PHI.html']",,"20,769",
"Fri, Apr 6, 2018",7:00p,Atlanta Hawks,103,Washington Wizards,97,"['Box Score', '/boxscores/201804060WAS.html']",,"19,557",
"Fri, Apr 6, 2018",7:30p,Chicago Bulls,104,Boston Celtics,111,"['Box Score', '/boxscores/201804060BOS.html']",,"18,624",
"Fri, Apr 6, 2018",7:30p,Miami Heat,98,New York Knicks,122,"['Box Score', '/boxscores/201804060NYK.html']",,"19,569",
"Fri, Apr 6, 2018",7:30p,Indiana Pacers,73,Toronto Raptors,92,"['Box Score', '/boxscores/201804060TOR.html']",,"19,924",
"Fri, Apr 6, 2018",8:00p,Sacramento Kings,94,Memphis Grizzlies,93,"['Box Score', '/boxscores/201804060MEM.html']",,"16,527",
"Fri, Apr 6, 2018",10:00p,New Orleans Pelicans,122,Phoenix Suns,103,"['Box Score', '/boxscores/201804060PHO.html']",,"18,055",
"Fri, Apr 6, 2018",10:30p,Minnesota Timberwolves,113,Los Angeles Lakers,96,"['Box Score', '/boxscores/201804060LAL.html']",,"18,997",
"Sat, Apr 7, 2018",3:30p,Denver Nuggets,134,Los Angeles Clippers,115,"['Box Score', '/boxscores/201804070LAC.html']",,"16,166",
"Sat, Apr 7, 2018",7:30p,Milwaukee Bucks,115,New York Knicks,102,"['Box Score', '/boxscores/201804070NYK.html']",,"19,812",
"Sat, Apr 7, 2018",8:00p,Brooklyn Nets,124,Chicago Bulls,96,"['Box Score', '/boxscores/201804070CHI.html']",,"21,669",
"Sat, Apr 7, 2018",8:30p,New Orleans Pelicans,126,Golden State Warriors,120,"['Box Score', '/boxscores/201804070GSW.html']",,"19,596",
"Sat, Apr 7, 2018",8:30p,Oklahoma City Thunder,108,Houston Rockets,102,"['Box Score', '/boxscores/201804070HOU.html']",,"18,055",
"Sat, Apr 7, 2018",9:00p,Portland Trail Blazers,105,San Antonio Spurs,116,"['Box Score', '/boxscores/201804070SAS.html']",,"18,610",
"Sun, Apr 8, 2018",1:00p,Atlanta Hawks,112,Boston Celtics,106,"['Box Score', '/boxscores/201804080BOS.html']",,"18,624",
"Sun, Apr 8, 2018",1:00p,Indiana Pacers,123,Charlotte Hornets,117,"['Box Score', '/boxscores/201804080CHO.html']",,"16,629",
"Sun, Apr 8, 2018",1:00p,Dallas Mavericks,97,Philadelphia 76ers,109,"['Box Score', '/boxscores/201804080PHI.html']",,"20,846",
"Sun, Apr 8, 2018",3:30p,Detroit Pistons,117,Memphis Grizzlies,130,"['Box Score', '/boxscores/201804080MEM.html']",,"16,044",
"Sun, Apr 8, 2018",6:00p,Utah Jazz,112,Los Angeles Lakers,97,"['Box Score', '/boxscores/201804080LAL.html']",,"18,997",
"Sun, Apr 8, 2018",6:00p,Orlando Magic,101,Toronto Raptors,112,"['Box Score', '/boxscores/201804080TOR.html']",,"19,948",
"Sun, Apr 8, 2018",9:00p,Golden State Warriors,117,Phoenix Suns,100,"['Box Score', '/boxscores/201804080PHO.html']",,"18,055",
"Mon, Apr 9, 2018",7:00p,Toronto Raptors,108,Detroit Pistons,98,"['Box Score', '/boxscores/201804090DET.html']",,"17,529",
"Mon, Apr 9, 2018",7:30p,Chicago Bulls,105,Brooklyn Nets,114,"['Box Score', '/boxscores/201804090BRK.html']",,"16,187",
"Mon, Apr 9, 2018",7:30p,Oklahoma City Thunder,115,Miami Heat,93,"['Box Score', '/boxscores/201804090MIA.html']",,"19,600",
"Mon, Apr 9, 2018",7:30p,Cleveland Cavaliers,123,New York Knicks,109,"['Box Score', '/boxscores/201804090NYK.html']",,"19,449",
"Mon, Apr 9, 2018",8:00p,Orlando Magic,86,Milwaukee Bucks,102,"['Box Score', '/boxscores/201804090MIL.html']",,"18,717",
"Mon, Apr 9, 2018",8:00p,Memphis Grizzlies,94,Minnesota Timberwolves,113,"['Box Score', '/boxscores/201804090MIN.html']",,"17,641",
"Mon, Apr 9, 2018",8:30p,Sacramento Kings,85,San Antonio Spurs,98,"['Box Score', '/boxscores/201804090SAS.html']",,"18,418",
"Mon, Apr 9, 2018",9:00p,Portland Trail Blazers,82,Denver Nuggets,88,"['Box Score', '/boxscores/201804090DEN.html']",,"17,467",
"Mon, Apr 9, 2018",10:30p,New Orleans Pelicans,113,Los Angeles Clippers,100,"['Box Score', '/boxscores/201804090LAC.html']",,"15,742",
"Tue, Apr 10, 2018",7:00p,Charlotte Hornets,119,Indiana Pacers,93,"['Box Score', '/boxscores/201804100IND.html']",,"17,331",
"Tue, Apr 10, 2018",7:30p,Philadelphia 76ers,121,Atlanta Hawks,113,"['Box Score', '/boxscores/201804100ATL.html']",,"15,673",
"Tue, Apr 10, 2018",8:00p,Boston Celtics,101,Washington Wizards,113,"['Box Score', '/boxscores/201804100WAS.html']",,"18,887",
"Tue, Apr 10, 2018",8:30p,Phoenix Suns,124,Dallas Mavericks,97,"['Box Score', '/boxscores/201804100DAL.html']",,"20,041",
"Tue, Apr 10, 2018",9:00p,Golden State Warriors,79,Utah Jazz,119,"['Box Score', '/boxscores/201804100UTA.html']",,"18,306",
"Tue, Apr 10, 2018",10:30p,Houston Rockets,105,Los Angeles Lakers,99,"['Box Score', '/boxscores/201804100LAL.html']",,"18,997",
"Wed, Apr 11, 2018",8:00p,Brooklyn Nets,97,Boston Celtics,110,"['Box Score', '/boxscores/201804110BOS.html']",,"18,624",
"Wed, Apr 11, 2018",8:00p,Detroit Pistons,119,Chicago Bulls,87,"['Box Score', '/boxscores/201804110CHI.html']",,"21,342",
"Wed, Apr 11, 2018",8:00p,New York Knicks,110,Cleveland Cavaliers,98,"['Box Score', '/boxscores/201804110CLE.html']",,"20,562",
"Wed, Apr 11, 2018",8:00p,Toronto Raptors,109,Miami Heat,116,"['Box Score', '/boxscores/201804110MIA.html']",OT,"19,600",
"Wed, Apr 11, 2018",8:00p,Denver Nuggets,106,Minnesota Timberwolves,112,"['Box Score', '/boxscores/201804110MIN.html']",OT,"18,978",
"Wed, Apr 11, 2018",8:00p,San Antonio Spurs,98,New Orleans Pelicans,122,"['Box Score', '/boxscores/201804110NOP.html']",,"18,573",
"Wed, Apr 11, 2018",8:00p,Memphis Grizzlies,123,Oklahoma City Thunder,137,"['Box Score', '/boxscores/201804110OKC.html']",,"18,203",
"Wed, Apr 11, 2018",8:00p,Washington Wizards,92,Orlando Magic,101,"['Box Score', '/boxscores/201804110ORL.html']",,"17,598",
"Wed, Apr 11, 2018",8:00p,Milwaukee Bucks,95,Philadelphia 76ers,130,"['Box Score', '/boxscores/201804110PHI.html']",,"20,659",
"Wed, Apr 11, 2018",10:30p,Los Angeles Lakers,115,Los Angeles Clippers,100,"['Box Score', '/boxscores/201804110LAC.html']",,"19,068",
"Wed, Apr 11, 2018",10:30p,Utah Jazz,93,Portland Trail Blazers,102,"['Box Score', '/boxscores/201804110POR.html']",,"20,186",
"Wed, Apr 11, 2018",10:30p,Houston Rockets,83,Sacramento Kings,96,"['Box Score', '/boxscores/201804110SAC.html']",,"17,583",
Playoffs,,,,,,,,,
"Sat, Apr 14, 2018",3:00p,San Antonio Spurs,92,Golden State Warriors,113,"['Box Score', '/boxscores/201804140GSW.html']",,"19,596",
"Sat, Apr 14, 2018",5:30p,Washington Wizards,106,Toronto Raptors,114,"['Box Score', '/boxscores/201804140TOR.html']",,"19,937",
"Sat, Apr 14, 2018",8:00p,Miami Heat,103,Philadelphia 76ers,130,"['Box Score', '/boxscores/201804140PHI.html']",,"20,617",
"Sat, Apr 14, 2018",10:30p,New Orleans Pelicans,97,Portland Trail Blazers,95,"['Box Score', '/boxscores/201804140POR.html']",,"19,882",
"Sun, Apr 15, 2018",1:00p,Milwaukee Bucks,107,Boston Celtics,113,"['Box Score', '/boxscores/201804150BOS.html']",OT,"18,624",
"Sun, Apr 15, 2018",3:30p,Indiana Pacers,98,Cleveland Cavaliers,80,"['Box Score', '/boxscores/201804150CLE.html']",,"20,562",
"Sun, Apr 15, 2018",6:30p,Utah Jazz,108,Oklahoma City Thunder,116,"['Box Score', '/boxscores/201804150OKC.html']",,"18,203",
"Sun, Apr 15, 2018",9:00p,Minnesota Timberwolves,101,Houston Rockets,104,"['Box Score', '/boxscores/201804150HOU.html']",,"18,055",
"Mon, Apr 16, 2018",8:00p,Miami Heat,113,Philadelphia 76ers,103,"['Box Score', '/boxscores/201804160PHI.html']",,"20,753",
"Mon, Apr 16, 2018",10:30p,San Antonio Spurs,101,Golden State Warriors,116,"['Box Score', '/boxscores/201804160GSW.html']",,"19,596",
"Tue, Apr 17, 2018",7:00p,Washington Wizards,119,Toronto Raptors,130,"['Box Score', '/boxscores/201804170TOR.html']",,"20,242",
"Tue, Apr 17, 2018",8:00p,Milwaukee Bucks,106,Boston Celtics,120,"['Box Score', '/boxscores/201804170BOS.html']",,"18,624",
"Tue, Apr 17, 2018",10:30p,New Orleans Pelicans,111,Portland Trail Blazers,102,"['Box Score', '/boxscores/201804170POR.html']",,"20,066",
"Wed, Apr 18, 2018",7:00p,Indiana Pacers,97,Cleveland Cavaliers,100,"['Box Score', '/boxscores/201804180CLE.html']",,"20,562",
"Wed, Apr 18, 2018",8:00p,Utah Jazz,102,Oklahoma City Thunder,95,"['Box Score', '/boxscores/201804180OKC.html']",,"18,203",
"Wed, Apr 18, 2018",9:30p,Minnesota Timberwolves,82,Houston Rockets,102,"['Box Score', '/boxscores/201804180HOU.html']",,"18,055",
"Thu, Apr 19, 2018",7:00p,Philadelphia 76ers,128,Miami Heat,108,"['Box Score', '/boxscores/201804190MIA.html']",,"19,812",
"Thu, Apr 19, 2018",9:00p,Portland Trail Blazers,102,New Orleans Pelicans,119,"['Box Score', '/boxscores/201804190NOP.html']",,"18,551",
"Thu, Apr 19, 2018",9:30p,Golden State Warriors,110,San Antonio Spurs,97,"['Box Score', '/boxscores/201804190SAS.html']",,"18,418",
"Fri, Apr 20, 2018",7:00p,Cleveland Cavaliers,90,Indiana Pacers,92,"['Box Score', '/boxscores/201804200IND.html']",,"17,923",
"Fri, Apr 20, 2018",8:00p,Toronto Raptors,103,Washington Wizards,122,"['Box Score', '/boxscores/201804200WAS.html']",,"20,356",
"Fri, Apr 20, 2018",9:30p,Boston Celtics,92,Milwaukee Bucks,116,"['Box Score', '/boxscores/201804200MIL.html']",,"18,717",
"Sat, Apr 21, 2018",2:30p,Philadelphia 76ers,106,Miami Heat,102,"['Box Score', '/boxscores/201804210MIA.html']",,"19,804",
"Sat, Apr 21, 2018",5:00p,Portland Trail Blazers,123,New Orleans Pelicans,131,"['Box Score', '/boxscores/201804210NOP.html']",,"18,544",
"Sat, Apr 21, 2018",7:30p,Houston Rockets,105,Minnesota Timberwolves,121,"['Box Score', '/boxscores/201804210MIN.html']",,"18,978",
"Sat, Apr 21, 2018",10:00p,Oklahoma City Thunder,102,Utah Jazz,115,"['Box Score', '/boxscores/201804210UTA.html']",,"18,306",
"Sun, Apr 22, 2018",1:00p,Boston Celtics,102,Milwaukee Bucks,104,"['Box Score', '/boxscores/201804220MIL.html']",,"18,717",
"Sun, Apr 22, 2018",3:30p,Golden State Warriors,90,San Antonio Spurs,103,"['Box Score', '/boxscores/201804220SAS.html']",,"18,418",
"Sun, Apr 22, 2018",6:00p,Toronto Raptors,98,Washington Wizards,106,"['Box Score', '/boxscores/201804220WAS.html']",,"20,356",
"Sun, Apr 22, 2018",8:30p,Cleveland Cavaliers,104,Indiana Pacers,100,"['Box Score', '/boxscores/201804220IND.html']",,"17,923",
"Mon, Apr 23, 2018",8:00p,Houston Rockets,119,Minnesota Timberwolves,100,"['Box Score', '/boxscores/201804230MIN.html']",,"18,978",
"Mon, Apr 23, 2018",10:30p,Oklahoma City Thunder,96,Utah Jazz,113,"['Box Score', '/boxscores/201804230UTA.html']",,"18,306",
"Tue, Apr 24, 2018",7:00p,Milwaukee Bucks,87,Boston Celtics,92,"['Box Score', '/boxscores/201804240BOS.html']",,"18,624",
"Tue, Apr 24, 2018",8:00p,Miami Heat,91,Philadelphia 76ers,104,"['Box Score', '/boxscores/201804240PHI.html']",,"21,171",
"Tue, Apr 24, 2018",10:30p,San Antonio Spurs,91,Golden State Warriors,99,"['Box Score', '/boxscores/201804240GSW.html']",,"19,596",
"Wed, Apr 25, 2018",7:00p,Indiana Pacers,95,Cleveland Cavaliers,98,"['Box Score', '/boxscores/201804250CLE.html']",,"20,562",
"Wed, Apr 25, 2018",7:00p,Washington Wizards,98,Toronto Raptors,108,"['Box Score', '/boxscores/201804250TOR.html']",,"19,987",
"Wed, Apr 25, 2018",9:30p,Minnesota Timberwolves,104,Houston Rockets,122,"['Box Score', '/boxscores/201804250HOU.html']",,"18,055",
"Wed, Apr 25, 2018",9:30p,Utah Jazz,99,Oklahoma City Thunder,107,"['Box Score', '/boxscores/201804250OKC.html']",,"18,203",
"Thu, Apr 26, 2018",8:00p,Boston Celtics,86,Milwaukee Bucks,97,"['Box Score', '/boxscores/201804260MIL.html']",,"18,717",
"Fri, Apr 27, 2018",7:00p,Toronto Raptors,102,Washington Wizards,92,"['Box Score', '/boxscores/201804270WAS.html']",,"20,356",
"Fri, Apr 27, 2018",8:00p,Cleveland Cavaliers,87,Indiana Pacers,121,"['Box Score', '/boxscores/201804270IND.html']",,"17,923",
"Fri, Apr 27, 2018",10:30p,Oklahoma City Thunder,91,Utah Jazz,96,"['Box Score', '/boxscores/201804270UTA.html']",,"18,306",
"Sat, Apr 28, 2018",8:00p,Milwaukee Bucks,96,Boston Celtics,112,"['Box Score', '/boxscores/201804280BOS.html']",,"18,624",
"Sat, Apr 28, 2018",10:30p,New Orleans Pelicans,101,Golden State Warriors,123,"['Box Score', '/boxscores/201804280GSW.html']",,"19,596",
"Sun, Apr 29, 2018",1:00p,Indiana Pacers,101,Cleveland Cavaliers,105,"['Box Score', '/boxscores/201804290CLE.html']",,"20,562",
"Sun, Apr 29, 2018",3:30p,Utah Jazz,96,Houston Rockets,110,"['Box Score', '/boxscores/201804290HOU.html']",,"18,055",
"Mon, Apr 30, 2018",8:00p,Philadelphia 76ers,101,Boston Celtics,117,"['Box Score', '/boxscores/201804300BOS.html']",,"18,624",
"Tue, May 1, 2018",8:00p,Cleveland Cavaliers,113,Toronto Raptors,112,"['Box Score', '/boxscores/201805010TOR.html']",OT,"19,954",
"Tue, May 1, 2018",10:30p,New Orleans Pelicans,116,Golden State Warriors,121,"['Box Score', '/boxscores/201805010GSW.html']",,"19,596",
"Wed, May 2, 2018",8:00p,Utah Jazz,116,Houston Rockets,108,"['Box Score', '/boxscores/201805020HOU.html']",,"18,055",
"Thu, May 3, 2018",6:00p,Cleveland Cavaliers,128,Toronto Raptors,110,"['Box Score', '/boxscores/201805030TOR.html']",,"20,127",
"Thu, May 3, 2018",8:30p,Philadelphia 76ers,103,Boston Celtics,108,"['Box Score', '/boxscores/201805030BOS.html']",,"18,624",
"Fri, May 4, 2018",8:00p,Golden State Warriors,100,New Orleans Pelicans,119,"['Box Score', '/boxscores/201805040NOP.html']",,"18,551",
"Fri, May 4, 2018",10:30p,Houston Rockets,113,Utah Jazz,92,"['Box Score', '/boxscores/201805040UTA.html']",,"18,306",
"Sat, May 5, 2018",5:00p,Boston Celtics,101,Philadelphia 76ers,98,"['Box Score', '/boxscores/201805050PHI.html']",OT,"20,758",
"Sat, May 5, 2018",8:30p,Toronto Raptors,103,Cleveland Cavaliers,105,"['Box Score', '/boxscores/201805050CLE.html']",,"20,562",
"Sun, May 6, 2018",3:30p,Golden State Warriors,118,New Orleans Pelicans,92,"['Box Score', '/boxscores/201805060NOP.html']",,"18,513",
"Sun, May 6, 2018",8:00p,Houston Rockets,100,Utah Jazz,87,"['Box Score', '/boxscores/201805060UTA.html']",,"18,306",
"Mon, May 7, 2018",6:00p,Boston Celtics,92,Philadelphia 76ers,103,"['Box Score', '/boxscores/201805070PHI.html']",,"20,936",
"Mon, May 7, 2018",8:30p,Toronto Raptors,93,Cleveland Cavaliers,128,"['Box Score', '/boxscores/201805070CLE.html']",,"20,562",
"Tue, May 8, 2018",8:00p,Utah Jazz,102,Houston Rockets,112,"['Box Score', '/boxscores/201805080HOU.html']",,"18,055",
"Tue, May 8, 2018",10:30p,New Orleans Pelicans,104,Golden State Warriors,113,"['Box Score', '/boxscores/201805080GSW.html']",,"19,596",
"Wed, May 9, 2018",8:00p,Philadelphia 76ers,112,Boston Celtics,114,"['Box Score', '/boxscores/201805090BOS.html']",,"18,624",
"Sun, May 13, 2018",3:30p,Cleveland Cavaliers,83,Boston Celtics,108,"['Box Score', '/boxscores/201805130BOS.html']",,"18,624",
"Mon, May 14, 2018",9:00p,Golden State Warriors,119,Houston Rockets,106,"['Box Score', '/boxscores/201805140HOU.html']",,"18,055",
"Tue, May 15, 2018",8:30p,Cleveland Cavaliers,94,Boston Celtics,107,"['Box Score', '/boxscores/201805150BOS.html']",,"18,624",
"Wed, May 16, 2018",9:00p,Golden State Warriors,105,Houston Rockets,127,"['Box Score', '/boxscores/201805160HOU.html']",,"18,119",
"Sat, May 19, 2018",8:30p,Boston Celtics,86,Cleveland Cavaliers,116,"['Box Score', '/boxscores/201805190CLE.html']",,"20,562",
"Sun, May 20, 2018",8:00p,Houston Rockets,85,Golden State Warriors,126,"['Box Score', '/boxscores/201805200GSW.html']",,"19,596",
"Mon, May 21, 2018",8:30p,Boston Celtics,102,Cleveland Cavaliers,111,"['Box Score', '/boxscores/201805210CLE.html']",,"20,562",
"Tue, May 22, 2018",9:00p,Houston Rockets,95,Golden State Warriors,92,"['Box Score', '/boxscores/201805220GSW.html']",,"19,596",
"Wed, May 23, 2018",8:30p,Cleveland Cavaliers,83,Boston Celtics,96,"['Box Score', '/boxscores/201805230BOS.html']",,"18,624",
"Thu, May 24, 2018",9:00p,Golden State Warriors,94,Houston Rockets,98,"['Box Score', '/boxscores/201805240HOU.html']",,"18,208",
"Fri, May 25, 2018",8:30p,Boston Celtics,99,Cleveland Cavaliers,109,"['Box Score', '/boxscores/201805250CLE.html']",,"20,562",
"Sat, May 26, 2018",9:00p,Houston Rockets,86,Golden State Warriors,115,"['Box Score', '/boxscores/201805260GSW.html']",,"19,596",
"Sun, May 27, 2018",8:30p,Cleveland Cavaliers,87,Boston Celtics,79,"['Box Score', '/boxscores/201805270BOS.html']",,"18,624",
"Mon, May 28, 2018",9:00p,Golden State Warriors,101,Houston Rockets,92,"['Box Score', '/boxscores/201805280HOU.html']",,"18,055",
"Thu, May 31, 2018",9:00p,Cleveland Cavaliers,114,Golden State Warriors,124,"['Box Score', '/boxscores/201805310GSW.html']",OT,"19,596",
"Sun, Jun 3, 2018",8:00p,Cleveland Cavaliers,103,Golden State Warriors,122,"['Box Score', '/boxscores/201806030GSW.html']",,"19,596",
